pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
2019020289,20192020,R,2019-11-15T01:00:00Z,2019-11-15T03:40:57Z,Final,53,30
2019020290,20192020,R,2019-11-15T02:00:00Z,2019-11-15T04:40:27Z,Final,21,22
2019020291,20192020,R,2019-11-15T03:00:00Z,2019-11-15T05:37:23Z,Final,25,23
2019020292,20192020,R,2019-11-15T03:00:00Z,2019-11-15T05:37:55Z,Final,28,24
2019020293,20192020,R,2019-11-15T03:30:00Z,2019-11-15T06:06:30Z,Final,17,26
2019020294,20192020,R,2019-11-16T00:00:00Z,2019-11-16T02:51:37Z,Final,6,10
2019020295,20192020,R,2019-11-16T00:00:00Z,2019-11-16T02:36:38Z,Final,5,1
2019020296,20192020,R,2019-11-16T00:00:00Z,2019-11-16T02:38:17Z,Final,8,15
2019020297,20192020,R,2019-11-16T00:00:00Z,2019-11-16T02:50:25Z,Final,19,29
2019020298,20192020,R,2019-11-16T00:30:00Z,2019-11-16T02:59:41Z,Final,4,9
2019020299,20192020,R,2019-11-16T19:00:00Z,2019-11-16T21:41:49Z,Final,12,30
2019020300,20192020,R,2019-11-16T21:00:00Z,2019-11-16T23:45:28Z,Final,52,14
2019020301,20192020,R,2019-11-16T21:00:00Z,2019-11-16T23:46:47Z,Final,25,22
2019020302,20192020,R,2019-11-16T21:00:00Z,2019-11-16T23:37:44Z,Final,20,53
2019020303,20192020,R,2019-11-17T00:00:00Z,2019-11-17T02:50:07Z,Final,15,6
2019020304,20192020,R,2019-11-17T00:00:00Z,2019-11-17T02:52:36Z,Final,9,7
2019020305,20192020,R,2019-11-17T00:00:00Z,2019-11-17T03:06:22Z,Final,1,8
2019020306,20192020,R,2019-11-17T00:00:00Z,2019-11-17T02:42:23Z,Final,3,13
2019020307,20192020,R,2019-11-17T00:00:00Z,2019-11-17T02:44:23Z,Final,2,4
2019020308,20192020,R,2019-11-17T00:00:00Z,2019-11-17T02:42:57Z,Final,10,5
2019020309,20192020,R,2019-11-17T01:00:00Z,2019-11-17T03:35:17Z,Final,24,19
2019020310,20192020,R,2019-11-17T01:00:00Z,2019-11-17T03:30:14Z,Final,16,18
2019020311,20192020,R,2019-11-17T03:00:00Z,2019-11-17T05:41:37Z,Final,21,23
2019020312,20192020,R,2019-11-16T21:00:00Z,2019-11-16T23:39:00Z,Final,54,26
2019020313,20192020,R,2019-11-17T03:30:00Z,2019-11-17T06:09:16Z,Final,17,28
2019020314,20192020,R,2019-11-18T00:00:00Z,2019-11-18T02:35:27Z,Final,7,16
2019020315,20192020,R,2019-11-18T00:00:00Z,2019-11-18T02:51:00Z,Final,20,54
2019020316,20192020,R,2019-11-19T00:00:00Z,2019-11-19T02:42:41Z,Final,24,15
2019020317,20192020,R,2019-11-19T02:00:00Z,2019-11-19T04:27:14Z,Final,26,53
2019020318,20192020,R,2019-11-20T00:00:00Z,2019-11-20T02:35:35Z,Final,30,7
2019020319,20192020,R,2019-11-20T00:00:00Z,2019-11-20T02:33:24Z,Final,4,13
2019020320,20192020,R,2019-11-20T00:00:00Z,2019-11-20T02:29:29Z,Final,6,1
2019020321,20192020,R,2019-11-20T00:00:00Z,2019-11-20T02:49:39Z,Final,2,5
2019020322,20192020,R,2019-11-20T00:00:00Z,2019-11-20T02:32:03Z,Final,8,29
2019020323,20192020,R,2019-11-20T00:30:00Z,2019-11-20T03:13:06Z,Final,9,17
2019020324,20192020,R,2019-11-20T01:00:00Z,2019-11-20T03:42:51Z,Final,14,19
2019020325,20192020,R,2019-11-20T01:00:00Z,2019-11-20T03:31:46Z,Final,52,18
2019020326,20192020,R,2019-11-20T01:30:00Z,2019-11-20T04:06:57Z,Final,12,16
2019020327,20192020,R,2019-11-20T01:30:00Z,2019-11-20T04:10:44Z,Final,23,25
2019020328,20192020,R,2019-11-20T02:00:00Z,2019-11-20T04:28:36Z,Final,21,20
2019020329,20192020,R,2019-11-20T03:00:00Z,2019-11-20T05:35:29Z,Final,10,54
2019020330,20192020,R,2019-11-20T03:30:00Z,2019-11-20T06:08:21Z,Final,22,28
2019020331,20192020,R,2019-11-21T00:30:00Z,2019-11-21T03:20:02Z,Final,9,8
2019020332,20192020,R,2019-11-21T01:00:00Z,2019-11-21T03:36:07Z,Final,15,3
2019020333,20192020,R,2019-11-22T00:00:00Z,2019-11-22T02:36:50Z,Final,7,6
2019020334,20192020,R,2019-11-22T00:00:00Z,2019-11-22T02:41:31Z,Final,24,13
2019020335,20192020,R,2019-11-22T00:00:00Z,2019-11-22T02:54:33Z,Final,5,2
2019020336,20192020,R,2019-11-22T00:00:00Z,2019-11-22T02:39:38Z,Final,4,12
2019020337,20192020,R,2019-11-22T00:00:00Z,2019-11-22T02:47:04Z,Final,17,29
2019020338,20192020,R,2019-11-22T01:00:00Z,2019-11-22T03:32:50Z,Final,20,19
2019020339,20192020,R,2019-11-22T01:00:00Z,2019-11-22T03:52:55Z,Final,23,18
2019020340,20192020,R,2019-11-22T01:00:00Z,2019-11-22T03:40:08Z,Final,21,30
2019020341,20192020,R,2019-11-22T01:30:00Z,2019-11-22T04:03:04Z,Final,14,16
2019020342,20192020,R,2019-11-22T01:30:00Z,2019-11-22T04:09:05Z,Final,52,25
2019020343,20192020,R,2019-11-22T02:00:00Z,2019-11-22T04:30:12Z,Final,10,53
2019020344,20192020,R,2019-11-22T03:00:00Z,2019-11-22T05:45:28Z,Final,28,54
2019020345,20192020,R,2019-11-22T03:30:00Z,2019-11-22T06:12:58Z,Final,22,26
2019020346,20192020,R,2019-11-23T00:00:00Z,2019-11-23T02:39:43Z,Final,1,5
2019020347,20192020,R,2019-11-23T00:30:00Z,2019-11-23T03:06:45Z,Final,3,9
2019020348,20192020,R,2019-11-23T17:30:00Z,2019-11-23T20:21:52Z,Final,23,15
2019020349,20192020,R,2019-11-23T18:00:00Z,2019-11-23T20:56:13Z,Final,20,4
2019020350,20192020,R,2019-11-23T21:00:00Z,2019-11-23T23:38:40Z,Final,53,26
2019020351,20192020,R,2019-11-24T00:00:00Z,2019-11-24T02:53:59Z,Final,30,6
2019020352,20192020,R,2019-11-24T00:00:00Z,2019-11-24T02:48:02Z,Final,3,8
2019020353,20192020,R,2019-11-24T00:00:00Z,2019-11-24T02:42:08Z,Final,24,14
2019020354,20192020,R,2019-11-24T00:00:00Z,2019-11-24T02:36:49Z,Final,17,1
2019020355,20192020,R,2019-11-24T00:00:00Z,2019-11-24T02:33:30Z,Final,13,12
2019020356,20192020,R,2019-11-24T00:00:00Z,2019-11-24T02:51:31Z,Final,29,52
2019020357,20192020,R,2019-11-24T00:00:00Z,2019-11-24T02:52:09Z,Final,10,21
2019020358,20192020,R,2019-11-24T01:00:00Z,2019-11-24T03:37:25Z,Final,18,19
2019020359,20192020,R,2019-11-24T01:00:00Z,2019-11-24T04:00:20Z,Final,16,25
2019020360,20192020,R,2019-11-24T03:00:00Z,2019-11-24T05:37:48Z,Final,22,54
2019020361,20192020,R,2019-11-24T03:30:00Z,2019-11-24T06:02:52Z,Final,2,28
2019020362,20192020,R,2019-11-24T22:00:00Z,2019-11-25T00:30:11Z,Final,7,13
2019020363,20192020,R,2019-11-25T00:00:00Z,2019-11-25T02:34:13Z,Final,12,17
2019020364,20192020,R,2019-11-25T01:00:00Z,2019-11-25T03:44:12Z,Final,22,53
2019020365,20192020,R,2019-11-26T00:00:00Z,2019-11-26T02:36:45Z,Final,7,14
2019020366,20192020,R,2019-11-26T00:00:00Z,2019-11-26T02:43:20Z,Final,30,3
2019020367,20192020,R,2019-11-26T00:00:00Z,2019-11-26T02:31:19Z,Final,23,4
2019020368,20192020,R,2019-11-26T00:00:00Z,2019-11-26T02:44:29Z,Final,20,5
2019020369,20192020,R,2019-11-26T00:00:00Z,2019-11-26T02:30:52Z,Final,9,29
2019020370,20192020,R,2019-11-26T01:00:00Z,2019-11-26T03:47:37Z,Final,19,18
2019020371,20192020,R,2019-11-26T01:30:00Z,2019-11-26T04:02:53Z,Final,54,25
2019020372,20192020,R,2019-11-26T03:00:00Z,2019-11-26T05:38:37Z,Final,2,24
2019020373,20192020,R,2019-11-26T03:30:00Z,2019-11-26T06:09:36Z,Final,28,26
2019020374,20192020,R,2019-11-27T00:00:00Z,2019-11-27T02:35:40Z,Final,6,8
2019020375,20192020,R,2019-11-27T00:00:00Z,2019-11-27T02:42:31Z,Final,30,1
2019020376,20192020,R,2019-11-27T01:00:00Z,2019-11-27T03:31:32Z,Final,25,16
2019020377,20192020,R,2019-11-28T00:00:00Z,2019-11-28T02:33:00Z,Final,20,7
2019020378,20192020,R,2019-11-28T00:00:00Z,2019-11-28T02:32:50Z,Final,6,9
2019020379,20192020,R,2019-11-28T00:00:00Z,2019-11-28T02:38:17Z,Final,10,17
2019020380,20192020,R,2019-11-28T00:00:00Z,2019-11-28T02:36:40Z,Final,19,14
2019020381,20192020,R,2019-11-28T00:00:00Z,2019-11-28T02:40:24Z,Final,12,3
2019020382,20192020,R,2019-11-28T00:00:00Z,2019-11-28T02:52:11Z,Final,23,5
2019020383,20192020,R,2019-11-28T00:00:00Z,2019-11-28T02:32:13Z,Final,13,15
2019020384,20192020,R,2019-11-28T00:00:00Z,2019-11-28T02:30:51Z,Final,4,29
2019020385,20192020,R,2019-11-28T01:00:00Z,2019-11-28T03:36:18Z,Final,54,18
2019020386,20192020,R,2019-11-28T02:30:00Z,2019-11-28T05:15:34Z,Final,24,53
2019020387,20192020,R,2019-11-28T03:00:00Z,2019-11-28T05:35:48Z,Final,22,21
2019020388,20192020,R,2019-11-28T03:30:00Z,2019-11-28T06:05:04Z,Final,2,26
2019020389,20192020,R,2019-11-28T03:30:00Z,2019-11-28T06:03:45Z,Final,52,28
2019020390,20192020,R,2019-11-29T00:30:00Z,2019-11-29T03:17:30Z,Final,1,8
2019020391,20192020,R,2019-11-29T18:00:00Z,2019-11-29T20:54:23Z,Final,3,6
2019020392,20192020,R,2019-11-29T21:00:00Z,2019-11-29T23:36:45Z,Final,10,7
2019020393,20192020,R,2019-11-29T21:00:00Z,2019-11-29T23:31:48Z,Final,17,4
2019020394,20192020,R,2019-11-29T21:00:00Z,2019-11-29T23:34:12Z,Final,21,16
2019020395,20192020,R,2019-11-29T21:00:00Z,2019-11-29T23:42:05Z,Final,9,30
2019020396,20192020,R,2019-11-29T21:00:00Z,2019-11-29T23:32:15Z,Final,52,24
2019020397,20192020,R,2019-11-29T21:00:00Z,2019-11-29T23:26:23Z,Final,26,28
2019020398,20192020,R,2019-11-29T22:00:00Z,2019-11-30T00:50:05Z,Final,14,15
2019020399,20192020,R,2019-11-29T23:00:00Z,2019-11-30T01:50:47Z,Final,53,54
2019020400,20192020,R,2019-11-30T00:00:00Z,2019-11-30T02:37:46Z,Final,5,29
2019020401,20192020,R,2019-11-30T00:30:00Z,2019-11-30T03:04:03Z,Final,18,12
2019020402,20192020,R,2019-11-30T01:30:00Z,2019-11-30T04:06:43Z,Final,19,25
2019020403,20192020,R,2019-11-30T18:00:00Z,2019-11-30T20:39:18Z,Final,3,1
2019020404,20192020,R,2019-11-30T20:00:00Z,2019-11-30T22:39:29Z,Final,4,8
2019020405,20192020,R,2019-12-01T00:00:00Z,2019-12-01T02:46:35Z,Final,7,10
2019020406,20192020,R,2019-12-01T00:00:00Z,2019-12-01T02:34:53Z,Final,15,17
2019020407,20192020,R,2019-12-01T00:00:00Z,2019-12-01T02:38:58Z,Final,12,14
2019020408,20192020,R,2019-12-01T00:00:00Z,2019-12-01T02:31:57Z,Final,18,13
2019020409,20192020,R,2019-12-01T00:00:00Z,2019-12-01T02:21:11Z,Final,29,2
2019020410,20192020,R,2019-12-01T00:00:00Z,2019-12-01T02:42:20Z,Final,9,20
2019020411,20192020,R,2019-12-01T01:00:00Z,2019-12-01T03:27:12Z,Final,5,19
2019020412,20192020,R,2019-12-01T01:00:00Z,2019-12-01T03:24:21Z,Final,28,53
2019020413,20192020,R,2019-12-01T02:00:00Z,2019-12-01T04:38:45Z,Final,16,21
2019020414,20192020,R,2019-12-01T03:00:00Z,2019-12-01T05:35:26Z,Final,23,22
2019020415,20192020,R,2019-12-01T03:00:00Z,2019-12-01T05:38:09Z,Final,52,26
2019020416,20192020,R,2019-12-01T20:00:00Z,2019-12-01T22:43:54Z,Final,25,30
2019020417,20192020,R,2019-12-02T00:00:00Z,2019-12-02T02:42:33Z,Final,8,6
2019020418,20192020,R,2019-12-02T03:00:00Z,2019-12-02T05:30:16Z,Final,22,23
2019020419,20192020,R,2019-12-03T00:00:00Z,2019-12-03T02:38:16Z,Final,1,7
2019020420,20192020,R,2019-12-03T00:00:00Z,2019-12-03T02:26:15Z,Final,54,3
2019020421,20192020,R,2019-12-03T00:30:00Z,2019-12-03T03:00:26Z,Final,2,17
2019020422,20192020,R,2019-12-03T01:30:00Z,2019-12-03T03:56:47Z,Final,19,16
2019020423,20192020,R,2019-12-03T03:00:00Z,2019-12-03T05:36:38Z,Final,26,24
2019020424,20192020,R,2019-12-04T00:00:00Z,2019-12-04T02:36:39Z,Final,12,6
2019020425,20192020,R,2019-12-04T00:00:00Z,2019-12-04T02:54:00Z,Final,2,8
2019020426,20192020,R,2019-12-04T00:00:00Z,2019-12-04T02:32:15Z,Final,30,13
2019020427,20192020,R,2019-12-04T00:00:00Z,2019-12-04T02:37:48Z,Final,54,1
2019020428,20192020,R,2019-12-04T00:00:00Z,2019-12-04T02:24:00Z,Final,10,4
2019020429,20192020,R,2019-12-04T00:00:00Z,2019-12-04T02:31:19Z,Final,53,29
2019020430,20192020,R,2019-12-04T01:00:00Z,2019-12-04T03:48:49Z,Final,14,18
2019020431,20192020,R,2019-12-04T01:00:00Z,2019-12-04T03:43:02Z,Final,25,52
2019020432,20192020,R,2019-12-04T03:00:00Z,2019-12-04T05:46:59Z,Final,9,23
2019020433,20192020,R,2019-12-04T03:30:00Z,2019-12-04T05:54:00Z,Final,15,28
2019020434,20192020,R,2019-12-05T00:00:00Z,2019-12-05T02:40:38Z,Final,21,10
2019020435,20192020,R,2019-12-05T01:00:00Z,2019-12-05T03:32:13Z,Final,19,5
2019020436,20192020,R,2019-12-05T02:30:00Z,2019-12-05T05:08:08Z,Final,9,22
2019020437,20192020,R,2019-12-05T03:00:00Z,2019-12-05T05:35:51Z,Final,15,26
2019020438,20192020,R,2019-12-06T00:00:00Z,2019-12-06T02:40:53Z,Final,16,6
2019020439,20192020,R,2019-12-06T00:00:00Z,2019-12-06T02:41:24Z,Final,21,8
2019020440,20192020,R,2019-12-06T00:00:00Z,2019-12-06T02:31:49Z,Final,30,14
2019020441,20192020,R,2019-12-06T00:00:00Z,2019-12-06T02:39:23Z,Final,54,2
2019020442,20192020,R,2019-12-06T00:00:00Z,2019-12-06T02:36:01Z,Final,53,4
2019020443,20192020,R,2019-12-06T00:00:00Z,2019-12-06T02:50:00Z,Final,28,12
2019020444,20192020,R,2019-12-06T00:00:00Z,2019-12-06T02:33:58Z,Final,3,29
2019020445,20192020,R,2019-12-06T01:30:00Z,2019-12-06T04:15:04Z,Final,52,25
2019020446,20192020,R,2019-12-06T02:00:00Z,2019-12-06T04:38:52Z,Final,7,20
2019020447,20192020,R,2019-12-07T00:00:00Z,2019-12-07T02:44:28Z,Final,16,1
2019020448,20192020,R,2019-12-07T00:00:00Z,2019-12-07T02:29:12Z,Final,8,3
2019020449,20192020,R,2019-12-07T00:00:00Z,2019-12-07T02:33:07Z,Final,53,5
2019020450,20192020,R,2019-12-07T02:00:00Z,2019-12-07T04:33:49Z,Final,26,22
2019020451,20192020,R,2019-12-07T03:00:00Z,2019-12-07T05:46:04Z,Final,15,24
2019020452,20192020,R,2019-12-07T18:00:00Z,2019-12-07T20:38:10Z,Final,9,4
2019020453,20192020,R,2019-12-07T21:00:00Z,2019-12-07T23:45:37Z,Final,7,23
2019020454,20192020,R,2019-12-08T00:00:00Z,2019-12-08T03:00:28Z,Final,21,6
2019020455,20192020,R,2019-12-08T00:00:00Z,2019-12-08T02:37:54Z,Final,5,17
2019020456,20192020,R,2019-12-08T00:00:00Z,2019-12-08T02:37:02Z,Final,28,14
2019020457,20192020,R,2019-12-08T00:00:00Z,2019-12-08T02:32:15Z,Final,29,13
2019020458,20192020,R,2019-12-08T00:00:00Z,2019-12-08T02:35:22Z,Final,30,12
2019020459,20192020,R,2019-12-08T00:00:00Z,2019-12-08T02:38:37Z,Final,10,19
2019020460,20192020,R,2019-12-08T01:00:00Z,2019-12-08T03:36:45Z,Final,1,18
2019020461,20192020,R,2019-12-08T02:00:00Z,2019-12-08T04:30:27Z,Final,2,25
2019020462,20192020,R,2019-12-08T03:00:00Z,2019-12-08T05:38:20Z,Final,26,20
2019020463,20192020,R,2019-12-08T20:00:00Z,2019-12-08T22:35:42Z,Final,24,52
2019020464,20192020,R,2019-12-08T22:00:00Z,2019-12-09T00:26:35Z,Final,28,13
2019020465,20192020,R,2019-12-09T00:00:00Z,2019-12-09T02:42:44Z,Final,53,16
2019020466,20192020,R,2019-12-09T00:00:00Z,2019-12-09T02:42:50Z,Final,3,54
2019020467,20192020,R,2019-12-09T01:00:00Z,2019-12-09T03:32:47Z,Final,7,22
2019020468,20192020,R,2019-12-10T00:00:00Z,2019-12-10T02:30:50Z,Final,2,14
2019020469,20192020,R,2019-12-10T00:00:00Z,2019-12-10T02:39:33Z,Final,29,15
2019020470,20192020,R,2019-12-10T00:30:00Z,2019-12-10T03:13:32Z,Final,6,9
2019020471,20192020,R,2019-12-10T02:00:00Z,2019-12-10T04:42:38Z,Final,20,21
2019020472,20192020,R,2019-12-11T00:30:00Z,2019-12-11T03:01:05Z,Final,19,7
2019020473,20192020,R,2019-12-11T00:00:00Z,2019-12-11T02:40:23Z,Final,14,13
2019020474,20192020,R,2019-12-11T00:00:00Z,2019-12-11T02:33:40Z,Final,8,5
2019020475,20192020,R,2019-12-11T01:00:00Z,2019-12-11T03:41:09Z,Final,28,18
2019020476,20192020,R,2019-12-11T01:00:00Z,2019-12-11T04:04:44Z,Final,24,30
2019020477,20192020,R,2019-12-11T01:00:00Z,2019-12-11T03:37:34Z,Final,17,52
2019020478,20192020,R,2019-12-11T01:30:00Z,2019-12-11T04:05:43Z,Final,1,25
2019020479,20192020,R,2019-12-11T02:00:00Z,2019-12-11T04:39:36Z,Final,12,22
2019020480,20192020,R,2019-12-11T02:00:00Z,2019-12-11T04:34:55Z,Final,20,53
2019020481,20192020,R,2019-12-11T03:00:00Z,2019-12-11T05:25:25Z,Final,10,23
2019020482,20192020,R,2019-12-11T03:00:00Z,2019-12-11T05:39:08Z,Final,16,54
2019020483,20192020,R,2019-12-11T03:30:00Z,2019-12-11T06:07:22Z,Final,3,26
2019020484,20192020,R,2019-12-12T00:00:00Z,2019-12-12T02:43:29Z,Final,6,15
2019020485,20192020,R,2019-12-12T00:30:00Z,2019-12-12T03:17:00Z,Final,9,8
2019020486,20192020,R,2019-12-12T02:30:00Z,2019-12-12T05:11:33Z,Final,4,21
2019020487,20192020,R,2019-12-13T00:00:00Z,2019-12-13T02:35:29Z,Final,18,7
2019020488,20192020,R,2019-12-13T00:00:00Z,2019-12-13T02:40:16Z,Final,6,14
2019020489,20192020,R,2019-12-13T00:00:00Z,2019-12-13T02:39:00Z,Final,2,13
2019020490,20192020,R,2019-12-13T00:00:00Z,2019-12-13T02:32:05Z,Final,29,5
2019020491,20192020,R,2019-12-13T00:30:00Z,2019-12-13T03:07:28Z,Final,52,17
2019020492,20192020,R,2019-12-13T01:00:00Z,2019-12-13T03:23:39Z,Final,54,19
2019020493,20192020,R,2019-12-13T01:00:00Z,2019-12-13T03:38:34Z,Final,22,30
2019020494,20192020,R,2019-12-13T02:00:00Z,2019-12-13T04:27:54Z,Final,10,20
2019020495,20192020,R,2019-12-13T02:00:00Z,2019-12-13T04:27:59Z,Final,16,53
2019020496,20192020,R,2019-12-13T03:00:00Z,2019-12-13T05:41:01Z,Final,12,23
2019020497,20192020,R,2019-12-13T03:00:00Z,2019-12-13T05:34:59Z,Final,26,24
2019020498,20192020,R,2019-12-13T03:30:00Z,2019-12-13T05:57:52Z,Final,3,28
2019020499,20192020,R,2019-12-14T01:00:00Z,2019-12-14T03:48:13Z,Final,54,25
2019020500,20192020,R,2019-12-14T02:00:00Z,2019-12-14T04:30:34Z,Final,1,21
